title,url,category,filetype,slide_count,publishing_consultancy,description
"Post-merger Integration (PMI): Integrating IT",https://flevy.com/browse/flevypro/post-merger-integration-pmi-integrating-it-2898,"Digital Transformation",PowerPoint,19,"LearnPPT Consulting","Explore a strategic PMI framework for IT integration, crafted by ex-McKinsey and Big 4 consultants. Ensure seamless connectivity and maximize synergies."
"Design Thinking Primer",https://flevy.com/browse/flevypro/design-thinking-primer-3399,"Digital Transformation",PowerPoint,28,"LearnPPT Consulting","Explore the Design Thinking Primer by ex-McKinsey and Big 4 consultants. Master human-centered innovation with actionable insights and templates."
"Customer-centricity Primer",https://flevy.com/browse/flevypro/customer-centricity-primer-3840,"Digital Transformation",PowerPoint,33,"LearnPPT Consulting","Explore this Customer-centricity Primer developed by ex-McKinsey and Big 4 consultants. Gain insights on evolving consumer demands and actionable strategies for success."
"ISO 27001 Documentation Toolkit",https://flevy.com/browse/marketplace/iso-27001-documentation-toolkit-1993,"Digital Transformation",Excel,,"Adaptive US Inc.",
"Cloud Center of Excellence &#40;CoE&#41; - Implementation Toolkit",https://flevy.com/browse/marketplace/cloud-center-of-excellence-coe-implementation-toolkit-3908,"Digital Transformation",Excel,,"Gerard Blokdijk","Access the Cloud Center of Excellence Implementation Toolkit, crafted by industry experts, to streamline your cloud strategy with best-practice templates and diagnostics."
"Digital Marketing Business Toolkit",https://flevy.com/browse/marketplace/digital-marketing-business-toolkit-7172,"Digital Transformation",PowerPoint,118,"SB Consulting ","These templates are created by trained McKinsey, BCG, and Porsche Consulting consultants and are the same used by MBB, Big 4, and Fortune 100 companies when performing Marketing Initiatives."
"Business Agility Toolkit &#40;450+ KPIs and OKRs&#41;",https://flevy.com/browse/marketplace/business-agility-toolkit-450-kpis-and-okrs-9241,"Digital Transformation",PowerPoint,1034,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Strategic Management Initiatives."
"Enterprise Architecture &#40;Full Guide&#41;",https://flevy.com/browse/marketplace/enterprise-architecture-full-guide-7581,"Digital Transformation",PowerPoint,342,"SB Consulting ","These templates are created by trained McKinsey, BCG, and Porsche Consulting consultants and are the same used by MBB, Big 4, and Fortune 100 companies when performing Enterprise Architecture Initiatives."
"ISO/IEC 20000-1:2018 &#40;Service Management System&#41; Awareness",https://flevy.com/browse/marketplace/iso-iec-20000-12018-service-management-system-awareness-5282,"Digital Transformation",PowerPoint,69,"Operational Excellence Consulting","Developed by an ex-ISO Management System Lead Auditor with a wealth of experience at industry leaders like Microsoft & IBM, this presentation helps to raise ISO/IEC 20000-1 awareness and enhance service quality for customer satisfaction."
"ISO 10002:2018 &#40;Complaints-handling&#41; Awareness Training",https://flevy.com/browse/marketplace/iso-100022018-complaints-handling-awareness-training-7334,"Digital Transformation",PowerPoint,60,"Operational Excellence Consulting","Developed by an ex-ISO Management System Lead Auditor with a wealth of experience at industry leaders like Microsoft and IBM, this presentation is your gateway to understanding ISO 10002 for effective complaints handling."
"Agile Demystified - A Notebook",https://flevy.com/browse/marketplace/agile-demystified-a-notebook-6436,"Digital Transformation",PowerPoint,267,"RadVector  Consulting","Developed by a team of  experts with global consulting experience at McKinsey, Deloitte, and  Capgeminiis a compilation of various models and frameworks designed to provide a comprehensive understanding of agility in the business context."
"Incident & Service Request Management Process &#40;ITIL ISO 20000&#41;",https://flevy.com/browse/marketplace/incident-and-service-request-management-process-itil-iso-20000-3222,"Digital Transformation",Word,37,"Md Monirul Islam","Optimize your IT operations with our ITIL & ISO 20000-aligned Incident & Service Request Management Process, crafted by industry experts. Enhance service delivery and minimize disruptions."
"Teleworking Audit Toolkit",https://flevy.com/browse/marketplace/teleworking-audit-toolkit-5103,"Digital Transformation",Excel,,"John Kyriazoglou","Enhance your teleworking strategy with this comprehensive Audit Toolkit, featuring 648 questions across 10 assessment areas. Created by a remote work expert."
"Agile Strategy Methodology ",https://flevy.com/browse/marketplace/agile-strategy-methodology--390,"Digital Transformation",PowerPoint,23,"Patrick Gitau ","Explore the Agile Strategy Methodology, crafted by industry experts, for a robust framework on strategic planning, execution, and performance assessment."
"Integrating Enterprise Performance and Risk Management",https://flevy.com/browse/marketplace/integrating-enterprise-performance-and-risk-management-3212,"Digital Transformation",PowerPoint,68,"Gary Cokins","This presentation is developed a former consultant at Deloitte, KPMG, HP, and SAS, who is an internationally recognized EPM/CPM expert, speaker, and Wiley & Sons published author with almost 50 years of experience."
"Configuration Management Audit Checklist",https://flevy.com/browse/marketplace/configuration-management-audit-checklist-2297,"Digital Transformation",Excel,,"Adaptive US Inc.",
"Agile Scrum Sprint Burn Down Chart Burn Up Chart Template x3",https://flevy.com/browse/marketplace/agile-scrum-sprint-burn-down-chart-burn-up-chart-template-x3-7800,"Digital Transformation",Excel,,"Willcox PMO","At Wilcox PMO we provide CFO Services planning & analysis to aid companies in interpreting financial statements. Our 5-Year 3 Statement models eliminate the need to create project finance trackers from scratch and include all common actions."
"COBIT 2019 Implementation Phase RACI Matrix",https://flevy.com/browse/marketplace/cobit-2019-implementation-phase-raci-matrix-5247,"Digital Transformation",Excel,,EdmeadFlevy,"Optimize your COBIT 2019 implementation with this adaptable RACI matrix, crafted by industry experts. Enhance EGIT governance clarity and accountability."
"ITIL 4 Strategic Management Practice Professional Material",https://flevy.com/browse/marketplace/itil-4-strategic-management-practice-professional-material-5537,"Digital Transformation",PowerPoint,121,"Samir Faraj","ITIL 4 Strategic Management Practice: Expert-Crafted Professional Materia l from a Seasoned  IT Consultant with a Global Track Record, including Experience at ARAMCO and Al-Muhaidib CO."
"ISO IEC 27002 - Implementation Toolkit",https://flevy.com/browse/marketplace/iso-iec-27002-implementation-toolkit-3816,"Digital Transformation",Excel,,"Gerard Blokdijk","Access the ISO IEC 27002 Implementation Toolkit, crafted by industry experts, to streamline your compliance projects with best-practice templates and diagnostics."
"Bitcoin Mining 3-Statement Financial Model",https://flevy.com/browse/marketplace/bitcoin-mining-3-statement-financial-model-8876,"Digital Transformation",Excel,,ExcelFinModels,"This financial model is developed by a financial analyst with 20+ years of experience, assisting 500+ start-ups and SMBs in securing over $1B in funding, specializing in financial modeling, planning, and analysis"
"Cyber Security Toolkit",https://flevy.com/browse/marketplace/cyber-security-toolkit-7346,"Digital Transformation",PowerPoint,237,"SB Consulting ","These templates are created by trained McKinsey, BCG, and Porsche Consulting consultants and are the same used by MBB, Big 4, and Fortune 100 companies when performing IT Initiatives."
"Assessment Dashboard - Agile Framework",https://flevy.com/browse/marketplace/assessment-dashboard-agile-framework-3228,"Digital Transformation",Excel,,"Gerard Blokdijk","Enhance your Agile Framework expertise with this comprehensive Excel template. Created by industry experts, it features a RACI matrix and actionable insights for effective project management."
"Industry 4.0 &#40;A Full Guide&#41;",https://flevy.com/browse/marketplace/industry-4-0-a-full-guide-7596,"Digital Transformation",PowerPoint,410,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Digital Transformation Initiatives."
"Digital Transformation - 2021 Trends, Roadmap, Guidelines",https://flevy.com/browse/marketplace/digital-transformation-2021-trends-roadmap-guidelines-5558,"Digital Transformation",PowerPoint,62,"Fin-Wiser Advisory","Explore essential insights on digital transformation trends and strategies for 2021. Created by industry experts, this guide aids executives in navigating change management."
"Agility and Change Management",https://flevy.com/browse/marketplace/agility-and-change-management-5824,"Digital Transformation",PowerPoint,83,"Tarek Darwish, Sr. Consultant & Trainer","Explore agility and change management with this comprehensive 3-day course, designed for executives and change leaders. Created by industry experts, gain insights into VUCA, resistance, and best practices for successful transformation."
"Business Analytics for the CFO Function",https://flevy.com/browse/marketplace/business-analytics-for-the-cfo-function-3214,"Digital Transformation",PowerPoint,72,"Gary Cokins","This presentation is developed a former consultant at Deloitte, KPMG, HP, and SAS, who is an internationally recognized EPM/CPM expert, speaker, and Wiley & Sons published author with almost 50 years of experience."
"ITIL 4 Workforce and Talent Management Practice",https://flevy.com/browse/marketplace/itil-4-workforce-and-talent-management-practice-5907,"Digital Transformation",PowerPoint,95,"Samir Faraj","ITIL 4 Workforce and Talent Management Practice: Crafted by an Expert with Global IT Experience at Leading Organizations Including Al-Muhaidib CO, and worked as a consultant for many Saudi public organizations."
"ITIL Service Asset and Configuration Management",https://flevy.com/browse/marketplace/itil-service-asset-and-configuration-management-5407,"Digital Transformation",PowerPoint,69,"Samir Faraj","ITIL Service Asset and Configuration Management: Authored by an ITIL 4 Expert with a Wealth of Experience, including Roles at ARAMCO and Al-Muhaidib CO"
"Problem Management Process &#40;ITIL, ISO 20000&#41;",https://flevy.com/browse/marketplace/problem-management-process-itil-iso-20000-3240,"Digital Transformation",Word,23,"Md Monirul Islam","Optimize your IT operations with our Problem Management Process guide, crafted per ITIL & ISO 20000 standards by industry experts. Enhance incident resolution."
"Big Data Challenges and Concerns",https://flevy.com/browse/marketplace/big-data-challenges-and-concerns-2826,"Digital Transformation",PowerPoint,53,"Arbalest Partners","Explore Big Data challenges with insights from industry experts. This PPT covers privacy, correlations, and ethical considerations for informed decision-making."
"Cyber Security Awareness Program",https://flevy.com/browse/marketplace/cyber-security-awareness-program-1658,"Digital Transformation",Word,4,CybersecED,"Enhance your organization's cybersecurity culture with this comprehensive program guide, crafted by industry experts. Ideal for C-level execs and IT leaders."
"The A to Z of Artificial Intelligence",https://flevy.com/browse/marketplace/the-a-to-z-of-artificial-intelligence-8980,"Digital Transformation",PowerPoint,28,"The Highway of Change","Explore the A to Z of AI with this comprehensive PPT by a seasoned Change Management Trainer. Understand AGI's implications for business transformation."
"Digital Transformation in Utilities",https://flevy.com/browse/marketplace/digital-transformation-in-utilities-6246,"Digital Transformation",PowerPoint,46,"Affinity Consulting Partners","The Affinity Consulting Partnership is a global powerhouse of experienced consultants, specializing in technology and digital-driven change."
"Template - Business Requirements",https://flevy.com/browse/marketplace/template-business-requirements-1990,"Digital Transformation",Excel,,"Adaptive US Inc.",
"Introducing Enterprise Architecture &#40;Utility Example&#41;",https://flevy.com/browse/marketplace/introducing-enterprise-architecture-utility-example-5580,"Digital Transformation",PDF,16,eAffinity3142,"Explore enterprise architecture with this comprehensive PDF, crafted by industry experts. Delve into models, user interactions, and technology enablement in utilities."
"Key Business Processes | Information Technology Management",https://flevy.com/browse/marketplace/key-business-processes-information-technology-management-8144,"Digital Transformation",PowerPoint,16,"ILMAM - Strategy & Management Consulting","MBB/Big 4 style presentation that provides a taxonomy of key business processes related to managing information technology &#40;IT&#41;"
"Consumer Benefits Ladder",https://flevy.com/browse/flevypro/consumer-benefits-ladder-5556,"Digital Transformation",PowerPoint,23,"LearnPPT Consulting","Explore the Consumer Benefits Ladder (CBL) Framework, crafted by ex-McKinsey & Big 4 consultants, to refine your marketing strategy and enhance brand positioning."
"Metadata Management",https://flevy.com/browse/flevypro/metadata-management-5721,"Digital Transformation",PowerPoint,24,"LearnPPT Consulting","Explore this comprehensive Metadata Management framework by ex-McKinsey and Big 4 consultants. Enhance data governance, quality, and compliance for informed decision-making."
"Federal Enterprise Architecture Framework &#40;FEAF&#41; Primer",https://flevy.com/browse/flevypro/federal-enterprise-architecture-framework-feaf-primer-5702,"Digital Transformation",PowerPoint,27,"LearnPPT Consulting","Explore the Federal Enterprise Architecture Framework (FEAF) Primer, crafted by ex-McKinsey and Big 4 consultants. Enhance strategic alignment across federal agencies."
"Virtual Work: Digital Facilitation Primer",https://flevy.com/browse/flevypro/virtual-work-digital-facilitation-primer-5224,"Digital Transformation",PowerPoint,23,"LearnPPT Consulting","Explore this PPT on Digital Facilitation, crafted by ex-McKinsey and Big 4 consultants. Master guiding principles for effective virtual workshops and enhance collaboration."
"Data Valuation",https://flevy.com/browse/flevypro/data-valuation-6205,"Digital Transformation",PowerPoint,27,"LearnPPT Consulting","Explore a comprehensive Data Valuation framework by ex-McKinsey and Big 4 consultants. Learn actionable steps to embed valuation practices in your organization."
"Digital Transformation: Key Trends & Disruptions",https://flevy.com/browse/flevypro/digital-transformation-key-trends-and-disruptions-6546,"Digital Transformation",PowerPoint,20,FlevyIntel,"Explore key trends and disruptions in Digital Transformation, crafted by ex-McKinsey and Big 4 consultants. Essential insights for strategic growth."
"Ohmae's 3C Model &#40;Strategic Triangle&#41;",https://flevy.com/browse/flevypro/ohmaes-3c-model-strategic-triangle-8411,"Digital Transformation",PowerPoint,33,"LearnPPT Consulting","Explore Ohmae's 3C Model, crafted by ex-McKinsey consultants. Master strategic insights on Customers, Company, and Competitors for effective business strategy."
"Logistics Automation",https://flevy.com/browse/flevypro/logistics-automation-5488,"Digital Transformation",PowerPoint,28,"LearnPPT Consulting","Explore the transformative impact of logistics automation, crafted by ex-McKinsey & Big 4 consultants. Gain insights on trends, challenges, and strategies for operational excellence."
"Demand Window Strategy",https://flevy.com/browse/flevypro/demand-window-strategy-2861,"Digital Transformation",PowerPoint,19,"LearnPPT Consulting","Explore a Demand Window Strategy developed by ex-McKinsey & Big 4 consultants. Enhance customer targeting and engagement with actionable insights and templates."
"Virtual Work: Digital Facilitation Methods",https://flevy.com/browse/flevypro/virtual-work-digital-facilitation-methods-5244,"Digital Transformation",PowerPoint,25,"LearnPPT Consulting","Explore digital facilitation methods for virtual work, crafted by ex-McKinsey and Big 4 consultants. Master Double Diamond, Open Space, and Sociocracy 3.0."
"Effective Communication for CIOs",https://flevy.com/browse/flevypro/effective-communication-for-cios-5132,"Digital Transformation",PowerPoint,23,"LearnPPT Consulting","Enhance your communication skills as a CIO with insights from ex-McKinsey consultants. Master IT-business alignment using the Value Discipline Model."
"FEAF: Application Reference Model &#40;ARM&#41;",https://flevy.com/browse/flevypro/feaf-application-reference-model-arm-5787,"Digital Transformation",PowerPoint,29,"LearnPPT Consulting","Explore the FEAF Application Reference Model (ARM) developed by ex-McKinsey and Big 4 consultants. Enhance IT portfolio management and align with strategic goals."
"Virtual Work: Corporate Culture",https://flevy.com/browse/flevypro/virtual-work-corporate-culture-5464,"Digital Transformation",PowerPoint,23,"LearnPPT Consulting","Explore 12 guiding principles for cultivating a vibrant virtual workplace culture, crafted by ex-McKinsey & Big 4 consultants. Enhance leadership strategies today."
"Enterprise Architecture (EA): Elements of Maturity",https://flevy.com/browse/flevypro/enterprise-architecture-ea-elements-of-maturity-3804,"Digital Transformation",PowerPoint,24,"LearnPPT Consulting","Explore our EA Maturity Model PPT, crafted by ex-McKinsey and Big 4 consultants. Align IT with business goals to enhance performance and operational efficiency."
"6 Core Skills of the Social Leader",https://flevy.com/browse/flevypro/6-core-skills-of-the-social-leader-3379,"Digital Transformation",PowerPoint,22,"LearnPPT Consulting","Explore the 6 Core Skills of the Social Leader, crafted by ex-McKinsey and Big 4 consultants. Enhance your org's social media literacy for strategic advantage."
"Digital Reinvention",https://flevy.com/browse/flevypro/digital-reinvention-3955,"Digital Transformation",PowerPoint,25,"LearnPPT Consulting","Explore a framework for Digital Reinvention by ex-McKinsey & Big 4 consultants. Learn the 4Ds and essential strategies for sustainable transformation."
"Virtual Work: Communication Tactics",https://flevy.com/browse/flevypro/virtual-work-communication-tactics-5448,"Digital Transformation",PowerPoint,26,"LearnPPT Consulting","Explore essential communication tactics for remote teams in this PPT by ex-McKinsey and Big 4 consultants. Enhance clarity, inclusivity, and efficiency in virtual work."
"Key Business Processes | Service Delivery",https://flevy.com/browse/marketplace/key-business-processes-service-delivery-8178,"Digital Transformation",PowerPoint,12,"ILMAM - Strategy & Management Consulting","MBB/Big 4 style presentation that provides a taxonomy of key business processes related to delivering services"
"Digital Manufacturing: Pan-Industrial Strategy",https://flevy.com/browse/flevypro/digital-manufacturing-pan-industrial-strategy-5099,"Digital Transformation",PowerPoint,21,"LearnPPT Consulting","Explore a Pan-Industrial Strategy framework by ex-McKinsey & Big 4 consultants. Gain insights on digital transformation, efficiency, and innovation in manufacturing."
"Get Your Cloud Strategy Right",https://flevy.com/browse/marketplace/get-your-cloud-strategy-right-286,"Digital Transformation",PDF,170,"Martin Palmgren","Discover a comprehensive roadmap for CIOs to align IT strategy with business objectives. Created by Martin Palmgren, ex-McKinsey consultant, this PDF guides leveraging cloud tech for business value."
"ISO 28000 - Implementation Toolkit",https://flevy.com/browse/marketplace/iso-28000-implementation-toolkit-5131,"Digital Transformation",Excel,,"Gerard Blokdijk","Explore the ISO 28000 Implementation Toolkit, crafted by industry experts. This Excel template streamlines ISO compliance with best-practice frameworks and diagnostics."
"AI Strategy - Implementation Toolkit",https://flevy.com/browse/marketplace/ai-strategy-implementation-toolkit-5205,"Digital Transformation",Excel,,"Gerard Blokdijk","Elevate your AI Strategy with this comprehensive toolkit, crafted by industry experts. Utilize best-practice templates and RACI matrices for effective implementation."
"Technology Readiness Level - Implementation Toolkit",https://flevy.com/browse/marketplace/technology-readiness-level-implementation-toolkit-5809,"Digital Transformation",Excel,,"Gerard Blokdijk","Optimize your tech projects with this comprehensive Technology Readiness Level Toolkit. Created by industry experts, it features best-practice templates and dashboards for effective implementation."
"The 7 Laws of Successful Digital Transformation and Growth",https://flevy.com/browse/marketplace/the-7-laws-of-successful-digital-transformation-and-growth-3345,"Digital Transformation",PowerPoint,69,"SIMMETHOD Digital Disruption Benchmarks","Explore the 7 Laws of Digital Transformation by industry experts, designed to assess risk and benchmark growth strategies for C-suite leaders."
"Agile and Scrum Introduction Guide",https://flevy.com/browse/marketplace/agile-and-scrum-introduction-guide-7093,"Digital Transformation",PowerPoint,148,"SB Consulting ","These templates are created by trained McKinsey, BCG, and Porsche Consulting consultants and are the same used by MBB, Big 4, and Fortune 100 companies when performing Agile Initiatives."
"Customer Experience &#40;CX&#41; Strategy",https://flevy.com/browse/marketplace/customer-experience-cx-strategy-7745,"Digital Transformation",PowerPoint,261,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Customer Experience Initiatives."
"Kanban Board: DevSecOps",https://flevy.com/browse/marketplace/kanban-board-devsecops-5855,"Digital Transformation",Excel,,"Gerard Blokdijk","Optimize your DevSecOps workflow with this Excel Kanban Board template, crafted by industry experts. Enhance security, streamline processes, and boost team performance."
"Agile Transformation Strategy",https://flevy.com/browse/marketplace/agile-transformation-strategy-7730,"Digital Transformation",PowerPoint,205,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Agile Transformation Initiatives."
"McKinsey's Digital Quotient Framework",https://flevy.com/browse/marketplace/mckinseys-digital-quotient-framework-7662,"Digital Transformation",PowerPoint,155,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Digital Transformation Initiatives."
"ISO/IEC 38500 Training Toolkit",https://flevy.com/browse/marketplace/iso-iec-38500-training-toolkit-7590,"Digital Transformation",PowerPoint,193,"SB Consulting ","These templates are created by trained McKinsey, BCG, and Porsche Consulting consultants and are the same used by MBB, Big 4, and Fortune 100 companies when performing Training Initiatives."
"Data Monetization",https://flevy.com/browse/marketplace/data-monetization-8070,"Digital Transformation",PowerPoint,126,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Data Management Initiatives."
"Digital Marketing Agency Business Plan",https://flevy.com/browse/marketplace/digital-marketing-agency-business-plan-8790,"Digital Transformation",PowerPoint,344,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Business Planning Initiatives."
"Process Automation Toolkit",https://flevy.com/browse/marketplace/process-automation-toolkit-7592,"Digital Transformation",PowerPoint,321,"SB Consulting ","This toolkit created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Digital Transformation Initiatives."
"Lean IT Services",https://flevy.com/browse/marketplace/lean-it-services-2444,"Digital Transformation",PowerPoint,178,"Operational Excellence Consulting","Developed by a seasoned Certified Lean Six Sigma Black Belt with a proven track record at Microsoft, IBM and Panasonic, this comprehensive presentation is your pathway to achieving Operational Excellence through Lean Methodologies."
"ISO/IEC 27001:2022 &#40;E&#41; - Requirements",https://flevy.com/browse/marketplace/iso-iec-270012022-e-requirements-6966,"Digital Transformation",PowerPoint,91,"RadVector  Consulting","Developed by a team of experts with global consulting experience at McKinsey, Deloitte, and  Capgemini."
"Scrum Crash Course",https://flevy.com/browse/marketplace/scrum-crash-course-7250,"Digital Transformation",PowerPoint,124,"RadVector  Consulting","Developed by a team of experts with global consulting experience at McKinsey, Deloitte, and  Capgemini."
"Cybersecurity - Enabling Digital Transformation",https://flevy.com/browse/marketplace/cybersecurity-enabling-digital-transformation-7318,"Digital Transformation",PowerPoint,87,"RadVector  Consulting","Developed by a team of  experts with global consulting experience at McKinsey, Deloitte, and  Capgemini."
"Foundations of Artificial Intelligence &#40;AI&#41;",https://flevy.com/browse/marketplace/foundations-of-artificial-intelligence-ai-8814,"Digital Transformation",PowerPoint,108,"RadVector  Consulting","Developed by a team of security experts with global consulting experience at McKinsey, Deloitte, and Capgemini."
"Digital Marketing - The Ultimate Introduction",https://flevy.com/browse/marketplace/digital-marketing-the-ultimate-introduction-6837,"Digital Transformation",PowerPoint,78,"RadVector  Consulting","Developed by a team of experts with global consulting experience at McKinsey, Deloitte, and  Capgemini."
"Management Guide to Fighting Cyber Predators",https://flevy.com/browse/marketplace/management-guide-to-fighting-cyber-predators-2863,"Digital Transformation",Word,11,"Boris Agranovich","Based on work with Citibank, Bank of Tokyo Mitsubishi, and Capgemini, this guide on Cybersecurity is developed by a Global Risk Leader and founder of the world's largest Risk Management community."
"TOGAF 9.1 Training Foundation Level",https://flevy.com/browse/marketplace/togaf-9-1-training-foundation-level-5406,"Digital Transformation",PowerPoint,286,"Samir Faraj","TOGAF 9.1 Training Practitioner Level: Authored by an ITIL 4 Expert with a Wealth of Experience, including Roles at ARAMCO and Al-Muhaidib CO"
"Agile Scrum Project Management Template Collection",https://flevy.com/browse/marketplace/agile-scrum-project-management-template-collection-7802,"Digital Transformation",Word,12,"Willcox PMO","A Collection of over 30 Agile Templates, Covering: Scrum, SDLC, STLC, RAIDs Log Project Delivery, Art Scaled Framework, UAT, Assumptions, Risks, Issues, Dependencies, OOS, and Benefit Realizations"
"COBIT 5 Unlocked &#40;the missing pieces&#41;: Deliver Business Value with IT! - Run - Aligned to described ITIL activities and processes with a Service Strategy",https://flevy.com/browse/marketplace/cobit-5-unlocked-the-missing-pieces-deliver-business-value-with-it-run-aligned-to-described-itil-activities-and-processes-with-a-service-strategy-403,"Digital Transformation",PDF,155,"Martin Palmgren","Explore COBIT 5 Unlocked: a strategic guide by ISACA for IT leaders to align IT with business goals, enhance value delivery, and improve process capability."
"ITIL 4 Implementation Guidelines: How to Create a New Service",https://flevy.com/browse/marketplace/itil-4-implementation-guidelines-how-to-create-a-new-service-5892,"Digital Transformation",PowerPoint,27,"Samir Faraj","Unlock Success with ITIL 4 Implementation Guidelines: Expert-Crafted Professional Materia from a Seasoned  IT Consultant with a Global Track Record, including Experience at ARAMCO and Al-Muhaidib CO."
"GDPR Compliance Seminar",https://flevy.com/browse/marketplace/gdpr-compliance-seminar-3794,"Digital Transformation",PowerPoint,183,"John Kyriazoglou","Gain insights on GDPR compliance with this expert-led seminar presentation. Created by industry professionals, it covers data protection, governance, and regulatory frameworks."
"Buy vs. Build Codification",https://flevy.com/browse/marketplace/buy-vs-build-codification-5466,"Digital Transformation",PowerPoint,19,"R Bradley Consulting","Explore a structured framework for Buy vs. Build decisions in app development. Created by industry experts, this PPT aids executives in optimizing delivery strategies."
"Giant Book of Business Analysis Techniques",https://flevy.com/browse/marketplace/giant-book-of-business-analysis-techniques-5731,"Digital Transformation",PDF,179,"Adaptive US Inc.",
"Customer Journey Management Tools - Implementation Toolkit",https://flevy.com/browse/marketplace/customer-journey-management-tools-implementation-toolkit-5378,"Digital Transformation",Excel,,"Gerard Blokdijk","Optimize your Customer Journey Management with this comprehensive Excel toolkit, crafted by industry experts. Includes templates, diagnostics, and project resources."
"Information Privacy - Implementation Toolkit",https://flevy.com/browse/marketplace/information-privacy-implementation-toolkit-5180,"Digital Transformation",Excel,,"Gerard Blokdijk","Explore the Information Privacy Implementation Toolkit, crafted by industry experts, featuring best-practice templates and a comprehensive self-assessment dashboard."
"Security as a Service - Implementation Toolkit",https://flevy.com/browse/marketplace/security-as-a-service-implementation-toolkit-5145,"Digital Transformation",Excel,,"Gerard Blokdijk","Explore the Security as a Service Implementation Toolkit, crafted by industry experts. Streamline your project with best-practice templates and diagnostics."
"Digital Transformation Ethics - Implementation Toolkit",https://flevy.com/browse/marketplace/digital-transformation-ethics-implementation-toolkit-5587,"Digital Transformation",Excel,,"Gerard Blokdijk","Explore the Digital Transformation Ethics Toolkit, crafted by industry experts, featuring templates and diagnostics for effective project implementation."
"The Key Elements of Digital Transformation",https://flevy.com/browse/marketplace/the-key-elements-of-digital-transformation-6320,"Digital Transformation",PowerPoint,152,"Zanas MacKenzie","This is produced by former senior executives with broad international experience in digital transformation"
"ISO IEC 27001 - Implementation Toolkit",https://flevy.com/browse/marketplace/iso-iec-27001-implementation-toolkit-3717,"Digital Transformation",Excel,,"Gerard Blokdijk","Explore the ISO IEC 27001 Implementation Toolkit, crafted by industry experts, featuring templates and dashboards for effective compliance management."
"Data & Analytics Governance - Implementation Toolkit",https://flevy.com/browse/marketplace/data-and-analytics-governance-implementation-toolkit-3453,"Digital Transformation",Excel,,"Gerard Blokdijk","Explore our Data & Analytics Governance Implementation Toolkit, crafted by industry experts. Enhance your governance strategy with proven templates and diagnostics."
"Online Payments Platform – 5 Year Financial Model",https://flevy.com/browse/marketplace/online-payments-platform-5-year-financial-model-7573,"Digital Transformation",Excel,,"Profit Vision","This financial model is built by a certified Financial Modeling & Valuation Analyst with over 20+ years of global experience managing over $500MM+ in corporate finances."
"Social Media Platform – Dynamic 10 Year Financial Model",https://flevy.com/browse/marketplace/social-media-platform-dynamic-10-year-financial-model-6860,"Digital Transformation",Excel,,"Profit Vision","This financial model is built by a certified Financial Modeling & Valuation Analyst with over 20+ years of global experience managing over $500MM+ in corporate finances."
"Data-as-a-Service Startup Financial Model",https://flevy.com/browse/marketplace/data-as-a-service-startup-financial-model-7874,"Digital Transformation",Excel,,"Jason Varner | SmartHelping","This subscription model was crafted by a Financial Modeler and Accountant with over 10+ years of global experience. He has served 750+ clients, from small family offices to billion-dollar corporations, across a multitude of industries."
"Enterprise SaaS 5-Year Startup Model",https://flevy.com/browse/marketplace/enterprise-saas-5-year-startup-model-6549,"Digital Transformation",Excel,,"Jason Varner | SmartHelping","This subscription model was crafted by a Financial Modeler and Accountant with over 10+ years of global experience. He has served 750+ clients, from small family offices to billion-dollar corporations, across a multitude of industries."
"SaaS Financial Model Template",https://flevy.com/browse/marketplace/saas-financial-model-template-6539,"Digital Transformation",Excel,,"Strategy Financial Model","Optimize your SaaS strategy with our Excel Financial Model Template, crafted by industry experts. Forecast revenues, costs, and growth metrics effectively."
"Introduction to Scrum",https://flevy.com/browse/marketplace/introduction-to-scrum-1547,"Digital Transformation",PowerPoint,51,"Adaptive US Inc.","Explore this comprehensive ppt on Scrum, detailing roles, frameworks, and best practices. Created by industry experts for effective agile implementation."
"Kanban Board: Digital Transformation",https://flevy.com/browse/marketplace/kanban-board-digital-transformation-5857,"Digital Transformation",Excel,,"Gerard Blokdijk","Optimize your Digital Transformation with this Kanban Board Excel template, crafted by industry experts. Streamline processes and enhance operational efficiency."
