title,url,category,filetype,slide_count,publishing_consultancy,description
"A Framework for Measuring Business Readiness & Adoption",https://flevy.com/browse/marketplace/a-framework-for-measuring-business-readiness-and-adoption-967,"Organization, Change, & HR",PowerPoint,15,"The Highway of Change","This presentation includes insights from a World HRD Congress Change Leader of Tomorrow awardee who has 50 years of experience in over 30 industry sectors, implementing 30 technologies in over 20 countries."
"World Class HRM Best Practice",https://flevy.com/browse/marketplace/world-class-hrm-best-practice-6428,"Organization, Change, & HR",PowerPoint,182,"UJ Consulting","UJ Consulting"
"Target Operating Model",https://flevy.com/browse/marketplace/target-operating-model-3856,"Organization, Change, & HR",PowerPoint,12,"Gert and Harry - Envisioning","Target Operating Model (TOM) PPT: Define business design, leadership roles, RACI matrix, Balanced Scorecard, KPIs, and Business Canvas framework. Download now."
"Market Entry Assessment Guide",https://flevy.com/browse/marketplace/market-entry-assessment-guide-3768,"Organization, Change, & HR",PowerPoint,39,"Corporate Finance 101","Explore our Market Entry Assessment Guide, crafted by industry experts, to navigate strategic assessments and minimize risks in emerging markets."
"Performance-driven Culture",https://flevy.com/browse/flevypro/performance-driven-culture-6401,"Organization, Change, & HR",PowerPoint,26,"LearnPPT Consulting","Performance driven culture PPT: Learn how organizational culture boosts employee performance and drives results. Download this actionable PowerPoint template now."
"Exceptional Leadership",https://flevy.com/browse/flevypro/exceptional-leadership-5906,"Organization, Change, & HR",PowerPoint,21,"LearnPPT Consulting","Explore this PPT on Exceptional Leadership, crafted by ex-McKinsey and Big 4 consultants. Gain insights on driving change, fostering collaboration, and enhancing leadership strategies."
"Digital Transformation: Next-Generation Learning Organization",https://flevy.com/browse/flevypro/digital-transformation-next-generation-learning-organization-5158,"Organization, Change, & HR",PowerPoint,21,"LearnPPT Consulting","Explore how to transform your organization into a Next-Generation Learning Organization with insights from ex-McKinsey and Big 4 consultants."
"Digital Transformation: Talent Management",https://flevy.com/browse/flevypro/digital-transformation-talent-management-5281,"Organization, Change, & HR",PowerPoint,25,"LearnPPT Consulting","Explore innovative Talent Management strategies for the Digital Age, crafted by ex-McKinsey and Big 4 consultants. Enhance retention and skill development."
"Hofstede's 6 Dimensions of National Cultures",https://flevy.com/browse/flevypro/hofstedes-6-dimensions-of-national-cultures-3648,"Organization, Change, & HR",PowerPoint,35,"LearnPPT Consulting","Explore Hofstede's 6 Dimensions of National Cultures, crafted by ex-McKinsey and Big 4 consultants. Enhance global strategy and communication effectiveness."
"Capability Maturity Model (CMM)",https://flevy.com/browse/flevypro/capability-maturity-model-cmm-2468,"Organization, Change, & HR",PowerPoint,10,"PPT Lab","Explore the Capability Maturity Model (CMM) developed by ex-McKinsey & Big 4 consultants. Enhance process optimization and drive operational excellence."
"VUCA (Volatile, Uncertain, Complex, Ambiguous)",https://flevy.com/browse/flevypro/vuca-volatile-uncertain-complex-ambiguous-5270,"Organization, Change, & HR",PowerPoint,26,"LearnPPT Consulting","VUCA PPT: Understand Volatile, Uncertain, Complex & Ambiguous environments with clear definitions, examples, and leadership insights. Download this PowerPoint now."
"Family Business: Succession Preparation",https://flevy.com/browse/flevypro/family-business-succession-preparation-3777,"Organization, Change, & HR",PowerPoint,21,"LearnPPT Consulting","Explore essential strategies for family business succession, crafted by ex-McKinsey and Big 4 consultants. Enhance next-gen leadership and sustainability."
"Family Business: Effective Succession Planning",https://flevy.com/browse/flevypro/family-business-effective-succession-planning-3709,"Organization, Change, & HR",PowerPoint,21,"LearnPPT Consulting","Explore effective succession planning for family businesses with insights from ex-McKinsey and Big 4 consultants. Ensure smooth generational transitions."
"Burke-Litwin Change Model",https://flevy.com/browse/flevypro/burke-litwin-change-model-3981,"Organization, Change, & HR",PowerPoint,26,"LearnPPT Consulting","Explore the Burke-Litwin Change Model, crafted by ex-McKinsey and Big 4 consultants. Enhance organizational effectiveness with this diagnostic framework."
"Guide to Organizational Structures",https://flevy.com/browse/marketplace/guide-to-organizational-structures-4154,"Organization, Change, & HR",PowerPoint,17,"Corporate Finance 101","Organizational structure PPT: Learn types, design, and management structures with clear slides. Download the Guide to Organizational Structures (PPTX) now."
"Cultural Intelligence",https://flevy.com/browse/flevypro/cultural-intelligence-2669,"Organization, Change, & HR",PowerPoint,22,"PPT Lab","Enhance your Cultural Intelligence (CQ) with this expert PPT by ex-McKinsey consultants. Explore frameworks, self-assessments, and strategies for cross-cultural success."
"Objective, Goals, Strategies & Measures: OGSM Blueprint",https://flevy.com/browse/marketplace/objective-goals-strategies-and-measures-ogsm-blueprint-9620,"Organization, Change, & HR",PowerPoint,135,"Dwarka Consulting","Toolkits created by ex-Deloitte, BCG & Bain Management Consultants."
"Organizational Design Playbook &#40;Toolkit + Templates&#41;",https://flevy.com/browse/marketplace/organizational-design-playbook-toolkit-templates-9656,"Organization, Change, & HR",PowerPoint,842,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Organizational Design Initiatives."
"Stress Management Practical Guide",https://flevy.com/browse/marketplace/stress-management-practical-guide-8843,"Organization, Change, & HR",PowerPoint,25,"HSE-Q Training International","Stress management PPT: Learn practical techniques and strategies to reduce stress effectively. Download this ready-to-use PowerPoint guide for presentations and training."
"HSE Incident Trend Analysis Excel Report",https://flevy.com/browse/marketplace/hse-incident-trend-analysis-excel-report-9032,"Organization, Change, & HR",Excel,,"Improve Your Excel","HSE Incident Trend Analysis Excel Report: Download a ready-to-use template for tracking, analyzing, and reporting safety incidents. Streamline your HSE monthly and weekly reports."
"100+ Organizational Restructuring SOPs",https://flevy.com/browse/marketplace/100-organizational-restructuring-sops-10114,"Organization, Change, & HR",Excel,,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Change Initiatives."
"100+ Organizational Design SOPs",https://flevy.com/browse/marketplace/100-organizational-design-sops-10078,"Organization, Change, & HR",Excel,,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Organizational Design Initiatives."
"100+ Leadership Development SOPs",https://flevy.com/browse/marketplace/100-leadership-development-sops-10113,"Organization, Change, & HR",Excel,,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when …"
"100+ Corporate Restructuring SOPs",https://flevy.com/browse/marketplace/100-corporate-restructuring-sops-10186,"Organization, Change, & HR",Excel,,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Transformation Initiatives."
"100+ Change Management SOPs",https://flevy.com/browse/marketplace/100-change-management-sops-10089,"Organization, Change, & HR",Excel,,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Change Management Initiatives."
"100+ Business Turnaround SOPs",https://flevy.com/browse/marketplace/100-business-turnaround-sops-10482,"Organization, Change, & HR",Excel,,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Turnaround Initiatives."
"100+ End-to-End &#40;E2E&#41; Operating Model Transformation SOPs",https://flevy.com/browse/marketplace/100-end-to-end-e2e-operating-model-transformation-sops-10593,"Organization, Change, & HR",Excel,,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Transformation Initiatives."
"Negotiation Skills &#40;The Art of Negotiation&#41;",https://flevy.com/browse/marketplace/negotiation-skills-the-art-of-negotiation-9865,"Organization, Change, & HR",PowerPoint,62,"Mohamed Abu Rahal Consulting","This presentation is created by Former HO group, IMC, and Ur-serve consultancy , Regional Representative at American Logisticsplus , and the Founder of Maysra Academy with a legacy of empowering thousands of professionals."
"Complete Training Kit: Coaching Skills",https://flevy.com/browse/marketplace/complete-training-kit-coaching-skills-9749,"Organization, Change, & HR",PowerPoint,64,"People Performance Consulting","People Performance Consulting excels in HR strategy and performance management. With top-notch expertise and global reach, we&#039;ve delivered HR tools to over 30 countries and served 100 leading companies worldwide."
"Ultimate Soft Skills Arsenal for Change Practitioners",https://flevy.com/browse/marketplace/ultimate-soft-skills-arsenal-for-change-practitioners-9680,"Organization, Change, & HR",PDF,39,"KPAZALOS, WizzSense","30 Pages |10 Core Skills to Master Change | Created by an ex-PwC Transformation Expert | Experience of 20+ years and 100+ Transformation Projects"
"Impactful Communication  Skills",https://flevy.com/browse/marketplace/impactful-communication-skills-9098,"Organization, Change, & HR",PowerPoint,62,"Sailesh Bhatia","Sailesh Bhatia is a seasoned Trainer/Facilitaor with over 25 years of experience working with giants like Reliance and MNCs like Schaefffler, Schneider, Smith and Nephew and Givadaun"
"Healthcare Culture Assessment Instrument",https://flevy.com/browse/marketplace/healthcare-culture-assessment-instrument-8456,"Organization, Change, & HR",Excel,9,moxy-consulting,"Healthcare Culture Assessment Instrument"
"5S Workplace Organization Primer",https://flevy.com/browse/marketplace/5s-workplace-organization-primer-10443,"Organization, Change, & HR",PowerPoint,40,"Operational Excellence Consulting","Developed by a seasoned Certified Lean Six Sigma Black Belt &#40;ex-Microsoft and IBM&#41;, this 5S Workplace Organization Primer is your pathway to achieving Operational Excellence through Lean Methodologies."
"Decision-Making with the Thinking, Fast and Slow",https://flevy.com/browse/marketplace/decision-making-with-the-thinking-fast-and-slow-9748,"Organization, Change, & HR",PowerPoint,41,"People Performance Consulting","People Performance Consulting excels in HR strategy and performance management. With top-notch expertise and global reach, we&#039;ve delivered HR tools to over 30 countries and served 100 leading companies worldwide."
"Organizational Chart Excel Template",https://flevy.com/browse/marketplace/organizational-chart-excel-template-10144,"Organization, Change, & HR",Excel,,"Improve Your Excel","Organizational Chart Excel Template: Easily create and update your company’s org chart. Includes employee roles, titles, and management hierarchy. Download now."
"Kotter and Schlesinger – Managing Change Resistance",https://flevy.com/browse/marketplace/kotter-and-schlesinger-managing-change-resistance-9108,"Organization, Change, & HR",PowerPoint,13,"The Highway of Change","Kotter and Schlesinger Change Management PPT: Learn 4 reasons for resistance & 6 strategies to manage organizational change. Download this proven framework now."
"Coaching & Mentoring at Work",https://flevy.com/browse/marketplace/coaching-and-mentoring-at-work-10517,"Organization, Change, & HR",PowerPoint,55,"UJ Consulting","Coaching & Mentoring at Work PPT: Learn key differences, models like GROW, mentor qualities, and program tips. Download this expert coaching framework now."
"Stakeholder Assessment",https://flevy.com/browse/marketplace/stakeholder-assessment-3723,"Organization, Change, & HR",Word,14,"Ulis Transformation Solutions Inc.","Stakeholder Assessment Template (DOCM): Download a practical stakeholder analysis and management tool with a completed example for effective project planning."
"SOP Monthly Team Performance Monitoring Meeting",https://flevy.com/browse/marketplace/sop-monthly-team-performance-monitoring-meeting-6652,"Organization, Change, & HR",Word,6,"UJ Consulting","UJ Consulting"
"Daily Utilities Tracker",https://flevy.com/browse/marketplace/daily-utilities-tracker-9780,"Organization, Change, & HR",Excel,,"Excel Templates & Dashboards","Seasoned Finance Professional with extensive experience developing practical business templates & dashboards."
"10 Biggest Mistakes a Change Manager Can Make",https://flevy.com/browse/marketplace/10-biggest-mistakes-a-change-manager-can-make-9990,"Organization, Change, & HR",PowerPoint,12,"The Highway of Change","This presentation includes insights from a World HRD Congress Change Leader of Tomorrow who has 50 years of experience in over 30 industry sectors, implementing 30 technologies in over 20 countries."
"Coaching Training Workshop (with Mentoring Integration)",https://flevy.com/browse/marketplace/coaching-training-workshop-with-mentoring-integration-2888,"Organization, Change, & HR",PowerPoint,108,"HyCap Consulting (John Rohe)","Coaching Training Workshop PPT with Mentoring Integration. Learn the GROW model, goal setting, trust building, and practical coaching techniques. Download now."
"Recruitment Strategy Toolkit",https://flevy.com/browse/marketplace/recruitment-strategy-toolkit-9002,"Organization, Change, & HR",PowerPoint,606,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Human Resources Initiatives."
"Leading Change Field Guide",https://flevy.com/browse/marketplace/leading-change-field-guide-656,"Organization, Change, & HR",PDF,81,"Documents & Files","Explore the Leading Change Field Guide, crafted by industry experts, offering a systematic framework for effective organizational transformation and sustainable change."
"Strategic Human Resources",https://flevy.com/browse/marketplace/strategic-human-resources-147,"Organization, Change, & HR",PowerPoint,100,tosime,"Strategic Human Resources PPT: Learn HR strategy, talent management, and the GAPS model to elevate HR from transactional to strategic. Download this HR framework now."
"Target Operating Model &#40;TOM&#41;  Framework",https://flevy.com/browse/marketplace/target-operating-model-tom-framework-7121,"Organization, Change, & HR",PowerPoint,48,"SB Consulting ","These templates are created by trained McKinsey, BCG, and Porsche Consulting consultants and are the same used by MBB, Big 4, and Fortune 100 companies when performing Operations Initiatives."
"Competing Values Framework &#40;CVF&#41;",https://flevy.com/browse/marketplace/competing-values-framework-cvf-2436,"Organization, Change, & HR",PowerPoint,91,"Ganesh Rajagopalan","Competing Values Framework (CVF) PPT: Learn organizational culture, leadership styles, and HR roles with this detailed presentation. Download the CVF template now."
"Agile Coach and Scrum Master Onboarding Experience Strategy",https://flevy.com/browse/marketplace/agile-coach-and-scrum-master-onboarding-experience-strategy-4039,"Organization, Change, & HR",PowerPoint,6,WallStBizStrategist,"Enhance your Agile onboarding with our comprehensive strategy, crafted by industry experts. Align roles, train effectively, and drive agile success."
"Target Operating Model &#40;TOM&#41; Framework",https://flevy.com/browse/marketplace/target-operating-model-tom-framework-5477,"Organization, Change, & HR",PowerPoint,2,"Fin-Wiser Advisory","Target Operating Model template PPT: Get a ready-to-use TOM Framework slide deck to design your operating model. Download professional PowerPoint slides now."
"McKinsey 7S Framework Poster",https://flevy.com/browse/marketplace/mckinsey-7s-framework-poster-5869,"Organization, Change, & HR",PDF,5,"Operational Excellence Consulting","Developed by a seasoned Strategy Consultant with global experience at industry giants like Microsoft and IBM, this poster serves as your guide to empowering you to enhance organizational effectiveness and achieve a competitive advantage."
"Change Management Frameworks Reference Guide",https://flevy.com/browse/marketplace/change-management-frameworks-reference-guide-5818,"Organization, Change, & HR",PowerPoint,402,"Operational Excellence Consulting","Developed by an Organizational Change Expert with global experience at industry giants like Microsoft and IBM, this presentation serves as your ultimate guide to leveraging Change Management Frameworks for achieving transformative change."
"ESG Risk, Opportunity, and Reporting",https://flevy.com/browse/marketplace/esg-risk-opportunity-and-reporting-7182,"Organization, Change, & HR",PDF,148,"Amer Morgan","Explore ESG risks, opportunities, and reporting in this 148-slide guide by industry experts. Essential for navigating sustainable business practices."
"Assessment Dashboard - Change Management",https://flevy.com/browse/marketplace/assessment-dashboard-change-management-2987,"Organization, Change, & HR",Excel,,"Gerard Blokdijk","Change Management Self-Assessment Excel: Download a customizable dashboard with 7 core process areas, detailed guide, and tools for organizational change success."
"Effective Facilitation",https://flevy.com/browse/marketplace/effective-facilitation-2443,"Organization, Change, & HR",PowerPoint,59,"Operational Excellence Consulting","Developed by a Communications Expert with a wealth of experience at Microsoft and IBM, this presentation is your guide to mastering facilitation skills, providing you with strategies to enhance collaboration and lead productive workshops."
"Self-transformation Before Strategy of Startup",https://flevy.com/browse/marketplace/self-transformation-before-strategy-of-startup-3427,"Organization, Change, & HR",PowerPoint,81,"Dr. Stephen Sweid","Discover a comprehensive guide on self-transformation before strategy for startups, authored by expert Stephen Sweid. Enhance your team's mindset for peak performance."
"Total Leadership Series (Course 8) - Leading Your Team",https://flevy.com/browse/marketplace/total-leadership-series-course-8-leading-your-team-1643,"Organization, Change, & HR",PowerPoint,18,"Total Quality Management","Enhance your leadership skills with insights from ex-corporate managers and naval officers. This course integrates corporate and military strategies for effective team leadership."
"Post Merger Integration &#40;PMI&#41; Change Management",https://flevy.com/browse/marketplace/post-merger-integration-pmi-change-management-7670,"Organization, Change, & HR",PowerPoint,156,"SB Consulting ","This toolkit is created by trained McKinsey, BCG, and Porsche Consulting consultants and is the same used by MBB, Big 4, and Fortune 100 companies when performing Merger Integration Initiatives."
"Inclusive Leader",https://flevy.com/browse/marketplace/inclusive-leader-5438,"Organization, Change, & HR",PowerPoint,24,"Gafford Consulting","Explore The Inclusive Leader PPT, crafted by industry experts, to enhance workplace diversity and foster a culture of belonging through actionable strategies."
"Auditing and Improving Business Performance",https://flevy.com/browse/marketplace/auditing-and-improving-business-performance-216,"Organization, Change, & HR",PDF,42,"John Kyriazoglou","Auditing and Improving Business Performance PDF: Download audit questionnaires, performance measures, and improvement tools using Balanced Scorecard, EFQM, Six Sigma."
"Digital Maturity Model and Assessment",https://flevy.com/browse/marketplace/digital-maturity-model-and-assessment-8030,"Organization, Change, & HR",PowerPoint,32,"LearnPPT Consulting","This framework is created by former McKinsey, BCG, Deloitte, EY, and Capgemini consultants. It provides a Digital Maturity Model with an accompanying 101 question Digital Maturity Assessment."
"Corporate Change Management",https://flevy.com/browse/marketplace/corporate-change-management-6450,"Organization, Change, & HR",PowerPoint,45,"UJ Consulting","Explore effective Corporate Change Management strategies in this comprehensive PPT by UJ Consulting. Enhance your skills in navigating organizational transformation."
"Change Management Poster",https://flevy.com/browse/marketplace/change-management-poster-5319,"Organization, Change, & HR",PDF,3,"Operational Excellence Consulting","Developed by a seasoned Change Management Expert with a worldwide track record at industry giants like Microsoft and IBM, this poster is your tool for driving transformative change and enhancing satisfaction."
"Business Communications - Best Practice",https://flevy.com/browse/marketplace/business-communications-best-practice-2075,"Organization, Change, & HR",PowerPoint,12,"P-Square Partners","Business Communications Best Practice PPT: Learn the Pyramid Principle framework to craft clear, persuasive storylines for executive presentations. Download now."
"Triple Bottom Line &#40;TBL&#41;",https://flevy.com/browse/flevypro/triple-bottom-line-tbl-7281,"Organization, Change, & HR",PowerPoint,32,"LearnPPT Consulting","Explore the Triple Bottom Line (TBL) framework developed by ex-McKinsey and Big 4 consultants. Assess profit, people, and planet for sustainable growth."
"Stages of Team Development",https://flevy.com/browse/flevypro/stages-of-team-development-3586,"Organization, Change, & HR",PowerPoint,24,"LearnPPT Consulting","Explore the Stages of Team Development framework by ex-McKinsey consultants. Enhance team performance with insights on Tuckman's Model and strategic leadership."
"Redeployment after Restructuring",https://flevy.com/browse/flevypro/redeployment-after-restructuring-5408,"Organization, Change, & HR",PowerPoint,28,"LearnPPT Consulting","Explore a comprehensive framework for Redeployment post-Restructuring, crafted by ex-McKinsey & Big 4 consultants. Gain insights on strategic initiatives and employee assessment."
"Human Resources &#40;HR&#41; Ecosystem",https://flevy.com/browse/flevypro/human-resources-hr-ecosystem-5484,"Organization, Change, & HR",PowerPoint,25,"LearnPPT Consulting","Explore the HR Ecosystem framework developed by ex-McKinsey & Big 4 consultants. Understand 10 key elements across 4 levels to enhance HR strategies."
"5 Dimensions of Employee Engagement",https://flevy.com/browse/flevypro/5-dimensions-of-employee-engagement-5272,"Organization, Change, & HR",PowerPoint,24,"LearnPPT Consulting","Employee engagement framework PPT: Learn the 5 key dimensions to boost retention & productivity. Clear slides for presentations and action plans. Download PPTX now."
"Employee Onboarding",https://flevy.com/browse/flevypro/employee-onboarding-5341,"Organization, Change, & HR",PowerPoint,28,"LearnPPT Consulting","Employee onboarding PPT: Learn best practices, process flow, and presentation templates to streamline new hire training. Download this ready-to-use PowerPoint now."
"Organizational Silos Primer",https://flevy.com/browse/flevypro/organizational-silos-primer-3842,"Organization, Change, & HR",PowerPoint,25,"LearnPPT Consulting","Explore this Organizational Silos Primer by ex-McKinsey & Big 4 consultants. Gain insights on symptoms, causes, and strategies to enhance collaboration."
"Corporate Social Responsibility (CSR): Sources of Value",https://flevy.com/browse/flevypro/corporate-social-responsibility-csr-sources-of-value-3942,"Organization, Change, & HR",PowerPoint,29,"LearnPPT Consulting","Corporate social responsibility examples PPT: Learn CSR’s value sources, ethics, sustainability, and strategic impact. Download this expert CSR presentation now."
"Building Leadership Credibility",https://flevy.com/browse/flevypro/building-leadership-credibility-3660,"Organization, Change, & HR",PowerPoint,21,"LearnPPT Consulting","Explore essential insights on Leadership Credibility from ex-McKinsey and Big 4 consultants. Understand competence and trustworthiness to enhance your leadership impact."
"Principles of Executive Time Management",https://flevy.com/browse/flevypro/principles-of-executive-time-management-3369,"Organization, Change, & HR",PowerPoint,22,"LearnPPT Consulting","Explore essential principles of Executive Time Management, crafted by ex-McKinsey & Big 4 consultants. Optimize strategic focus with actionable insights."
"Risk Management: Complex Supply Chains",https://flevy.com/browse/flevypro/risk-management-complex-supply-chains-5167,"Organization, Change, & HR",PowerPoint,24,"LearnPPT Consulting","Explore risk management in complex supply chains with insights from ex-McKinsey & Big 4 consultants. Understand key risks and enhance efficiency."
"Workplace Productivity Primer",https://flevy.com/browse/flevypro/workplace-productivity-primer-3975,"Organization, Change, & HR",PowerPoint,26,"LearnPPT Consulting","Best workplace productivity presentations PPT: Learn proven strategies to improve efficiency and time management. Download the Workplace Productivity Primer (PPTX) now."
"Matrix Organization Primer",https://flevy.com/browse/flevypro/matrix-organization-primer-3469,"Organization, Change, & HR",PowerPoint,27,"LearnPPT Consulting","Matrix organization PPT: Learn the matrix organizational structure, roles, and coordination. Download this primer to understand matrix environments and leadership."
"Consulting Workshop Series: Overview",https://flevy.com/browse/flevypro/consulting-workshop-series-overview-3865,"Organization, Change, & HR",PowerPoint,23,"LearnPPT Consulting","Explore this comprehensive overview of consulting workshop methodologies, crafted by ex-McKinsey and Big 4 consultants. Enhance your strategic planning with proven frameworks."
"Leavitt's Diamond",https://flevy.com/browse/flevypro/leavitts-diamond-3982,"Organization, Change, & HR",PowerPoint,25,"LearnPPT Consulting","Explore Leavitt's Diamond framework, crafted by ex-McKinsey & Big 4 consultants, for a holistic approach to Change Management. Optimize Structure, Tasks, People, and Technology."
"Deception in Corporate Communication",https://flevy.com/browse/flevypro/deception-in-corporate-communication-3423,"Organization, Change, & HR",PowerPoint,24,"LearnPPT Consulting","Explore the pervasive issue of deceptive corporate communication in this PPT by ex-McKinsey & Big 4 consultants. Gain insights on types, impacts, and solutions."
"Psychology of Market Entry Analysis",https://flevy.com/browse/flevypro/psychology-of-market-entry-analysis-3439,"Organization, Change, & HR",PowerPoint,27,"LearnPPT Consulting","Explore the Psychology of Market Entry Analysis, crafted by ex-McKinsey & Big 4 consultants. Gain insights on cognitive biases and strategic frameworks for informed decisions."
"Succession Management Execution",https://flevy.com/browse/flevypro/succession-management-execution-3188,"Organization, Change, & HR",PowerPoint,19,"LearnPPT Consulting","Explore a high-impact Succession Management framework by ex-McKinsey & Big 4 consultants. Enhance leadership pipelines with proven strategies and templates."
"10 Best Practices for Small, Agile Teams",https://flevy.com/browse/flevypro/10-best-practices-for-small-agile-teams-5897,"Organization, Change, & HR",PowerPoint,25,"LearnPPT Consulting","Agile best practices PPT: Learn 10 key strategies for small, agile teams. Improve team structure, metrics, and ways of working. Download the PPT now."
"Virtual Work: Stages of Virtual Work Maturity",https://flevy.com/browse/flevypro/virtual-work-stages-of-virtual-work-maturity-5148,"Organization, Change, & HR",PowerPoint,20,"LearnPPT Consulting","Explore the 5 stages of Virtual Work Maturity, crafted by ex-McKinsey & Big 4 consultants. Optimize your remote work strategy with actionable insights."
"Four Stages of Customer Insight (CI) Maturity",https://flevy.com/browse/flevypro/four-stages-of-customer-insight-ci-maturity-2807,"Organization, Change, & HR",PowerPoint,21,"PPT Lab","Explore the Four Stages of Customer Insight (CI) Maturity framework by ex-McKinsey and Big 4 consultants. Enhance your CI strategy with actionable insights."
"Purpose-driven Organization Primer",https://flevy.com/browse/flevypro/purpose-driven-organization-primer-2859,"Organization, Change, & HR",PowerPoint,22,"LearnPPT Consulting","Explore the Purpose-driven Organization Primer by ex-McKinsey & Big 4 consultants. Learn to embed Purpose into strategy for enhanced performance in the digital age."
"Design-driven Culture",https://flevy.com/browse/flevypro/design-driven-culture-2802,"Organization, Change, & HR",PowerPoint,24,"PPT Lab","Transform your organization with a Design-driven Culture framework by ex-McKinsey consultants. Explore customer-centric strategies, agile practices, and innovative design models."
"Assessment Dashboard - Human Resources",https://flevy.com/browse/marketplace/assessment-dashboard-human-resources-3151,"Organization, Change, & HR",Excel,,"Gerard Blokdijk","Human Resources Assessment Dashboard Excel: Download this HR self-assessment tool with RACI matrix, RDMAICS framework, and talent management insights for strategic HR planning."
"Self Leadership",https://flevy.com/browse/marketplace/self-leadership-5370,"Organization, Change, & HR",PowerPoint,64,"Gafford Consulting","Self Leadership PPT: Learn the 4 pillars of self-leadership, personal vision, and goal-setting techniques. Download this workshop deck to boost self-improvement skills."
"Assessment Dashboard - Risk Management and Compliance",https://flevy.com/browse/marketplace/assessment-dashboard-risk-management-and-compliance-2995,"Organization, Change, & HR",Excel,,"Gerard Blokdijk","Optimize your risk management with this Excel dashboard, featuring 901 criteria across RDMAICS. Created by industry experts, streamline compliance assessments effectively."
"ISO 20400:2017 &#40;Sustainable Procurement&#41; Awareness Training",https://flevy.com/browse/marketplace/iso-204002017-sustainable-procurement-awareness-training-5835,"Organization, Change, & HR",PowerPoint,65,"Operational Excellence Consulting","Developed by an ex-ISO Management System Lead Auditor with a wealth of experience at industry leaders like Microsoft and IBM, this presentation helps to raise ISO 20400 awareness and enhance sustainability and responsible procurement."
"ISO 37000:2021 &#40;Governance of Organizations&#41; Awareness",https://flevy.com/browse/marketplace/iso-370002021-governance-of-organizations-awareness-8464,"Organization, Change, & HR",PowerPoint,72,"Operational Excellence Consulting","Developed by an ex-ISO Management System Lead Auditor with a wealth of experience at industry giants like Microsoft and IBM, this presentation is tailored to raise ISO 37000 awareness and drive effective governance practices."
"ISO 26000:2010 &#40;Social Responsibility&#41; Awareness Training",https://flevy.com/browse/marketplace/iso-260002010-social-responsibility-awareness-training-3835,"Organization, Change, & HR",PowerPoint,100,"Operational Excellence Consulting","Developed by an ex-ISO Management System Lead Auditor with a wealth of experience at industry leaders like Microsoft and IBM, this presentation helps to raise ISO 26000 awareness and enhance social responsibility for business excellence."
"Employee Involvement: The Heart of Lean Production",https://flevy.com/browse/marketplace/employee-involvement-the-heart-of-lean-production-3382,"Organization, Change, & HR",PowerPoint,179,"Operational Excellence Consulting","Developed by a seasoned Certified Lean Six Sigma Black Belt with a proven track record at Microsoft, IBM and Panasonic, this comprehensive presentation is your pathway to achieving Operational Excellence through Employee Involvement."
"Problem Solving and Decision Making",https://flevy.com/browse/marketplace/problem-solving-and-decision-making-5369,"Organization, Change, & HR",PowerPoint,101,"Gafford Consulting","Enhance decision-making skills with this expert-led workshop by Gafford Consulting. Learn structured problem-solving techniques and avoid common pitfalls."
"Training Evaluation Model &#40;TEM&#41;",https://flevy.com/browse/marketplace/training-evaluation-model-tem-2360,"Organization, Change, & HR",PowerPoint,71,"Operational Excellence Consulting","Developed by a Learning Experience Designer with a wealth of experience at industry giants like Microsoft and IBM, this presentation is your essential resource for mastering training evaluation and optimizing learning effectiveness."
"Visitor Safety Induction Training",https://flevy.com/browse/marketplace/visitor-safety-induction-training-952,"Organization, Change, & HR",PowerPoint,16,"PA Services Group","Ensure visitor safety with this comprehensive induction training module, crafted by industry experts. Covers WH&S obligations, emergency procedures, and safe practices."
"HR Compensation Strategy",https://flevy.com/browse/marketplace/hr-compensation-strategy-5090,"Organization, Change, & HR",PowerPoint,20,"UJ Consulting","Explore our HR Compensation Strategy PPT, crafted by industry experts, detailing wage structures, performance incentives, and benefits optimization for effective talent management."
"Building a World Class HR Strategy",https://flevy.com/browse/marketplace/building-a-world-class-hr-strategy-6383,"Organization, Change, & HR",PowerPoint,81,"UJ Consulting","HR strategy PPT: Build a world-class HR plan with ready-to-use slides, templates, and examples. Learn key HR frameworks and download the PowerPoint now."
